slug,name,family,macroarea,glottocode,iso639_3,austlang,lat,lon,coord_provenance,coord_approximate,tier,endangerment,grammar_profiled,grammar_feature_count,lexicon_state,word_count,deep_time_divergence_bp,classification_chain
dira1238,Dirari,Pama-Nyungan,Australia,dira1238,dit,L14,-28.7992,138.078,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Karnic > Central Karnic > Western Central Karnic > Pirlatapa-Dieric > Dieric > Dieri
diye1234,Diyeri,Pama-Nyungan,Australia,diye1234,,,-28.1667,138,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Karnic > Central Karnic > Western Central Karnic > Pirlatapa-Dieric > Dieric > Dieri
djab1234,Djabwurrung,Pama-Nyungan,Australia,djab1234,tjw,S26;S26.1;S27;S31.1;S32,-34.13829932,143.6694397,glottolog,false,documented,extinct,false,,open_resource,5,,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Kulin-Bunganditj > Kulin > Nuclear Kulin > Western Victoria > Djadjawurrungic
djad1244,Djadiwitjibi,Pama-Nyungan,Australia,djad1244,,N206,-12.462,134.82,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Yuulngu > Western-Inland Yolngu > Djinang
djad1246,Djadjawurrungic,Pama-Nyungan,Australia,djad1246,,,-34.13829932,143.6694397,glottolog,false,documented,unknown,false,,open_resource,15,,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Kulin-Bunganditj > Kulin > Nuclear Kulin > Western Victoria
djam1255,Jaminjung-Ngaliwurru,Mirndi,Australia,djam1255,djd,N18;N2;N5,-15.0558,130.06,glottolog,false,comprehensive,moribund,true,235,open_resource,2,,Mirndi > Yirram
djam1256,Djambarrpuyngu,Pama-Nyungan,Australia,djam1256,djr,N109;N113.1;N115,-12.021,135.59,glottolog,false,comprehensive,shifting,true,135,open_resource,5,,Pama-Nyungan > Yuulngu > Southern Yolngu > Southern-Eastern Yolngu > Dhuwal-Dhuwala > Eastern Dhuwal-Dhuwala
djan1238,Djangun,Pama-Nyungan,Australia,djan1238,djf,Y109,-16.91051,144.93245,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Yimidhirr-Yalanji-Yidinic > Yalandyic
djap1238,Djapu,Pama-Nyungan,Australia,djap1238,,,-12.879764,136.417978,glottolog,false,documented,unknown,true,248,none,,329.5,Pama-Nyungan > Yuulngu > Southern Yolngu > Southern-Eastern Yolngu > Dhuwal-Dhuwala > Western Dhuwal-Dhuwala > Dhuwal > Nuclear Dhuwal
djar1244,Wawarl,Pama-Nyungan,Australia,djar1244,,K51,-18.3288,128.262,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Desert Nyungic > Ngumpin-Yapa > Ngumpin > Western Ngumpin > Jaru
djar1245,Djarrwark,Pama-Nyungan,Australia,djar1245,,,-13.1806,136.22,glottolog,false,documented,unknown,false,,none,,926,Pama-Nyungan > Yuulngu > Southern Yolngu > Southern-Eastern Yolngu > Dayi
djau1244,Jawoyn,Gunwinyguan,Australia,djau1244,djn,N57;Y71;Y74,-14.1361,133.002,glottolog,false,documented,nearly extinct,false,,pointer_only,,,Gunwinyguan > Western Gunwinyguan
djaw1238,Djawi,Nyulnyulan,Australia,djaw1238,djw,K16,-16.4163,123.186,glottolog,false,documented,extinct,false,,pointer_only,,,Nyulnyulan > Western Nyulnyulan > Bardic
djee1236,Djeebbana,Maningrida,Australia,djee1236,djj,N74,-12.0133,134.097,glottolog,false,documented,shifting,true,247,pointer_only,,,Maningrida > Nakkara-Ndjebbana
djin1251,Jingulu,Mirndi,Australia,djin1251,jig,C22,-17.165,133.659,glottolog,false,comprehensive,moribund,true,246,open_resource,3,,Mirndi
djin1252,Djinba,Pama-Nyungan,Australia,djin1252,djb,N106;N116.O;N116.R;N219;N83;N97,-12.93,134.967,glottolog,false,documented,moribund,false,,pointer_only,,,Pama-Nyungan > Yuulngu > Western-Inland Yolngu
djin1253,Djinang,Pama-Nyungan,Australia,djin1253,dji,N94;N94.1;N95,-12.462,134.82,glottolog,false,documented,shifting,true,95,pointer_only,,1823.7,Pama-Nyungan > Yuulngu > Western-Inland Yolngu
djiw1241,Djiwarli,Pama-Nyungan,Australia,djiw1241,dze,,-24.10724,116.98858,glottolog,false,documented,extinct,false,,none,,440.7,Pama-Nyungan > South-West Pama-Nyungan > Pilbara > Mantharta > Djiwarli-Thiin
djuw1238,Juwaliny,Pama-Nyungan,Australia,djuw1238,,,-20.34239,122.28179,glottolog,false,classified,nearly extinct,false,,none,,,Pama-Nyungan > Desert Nyungic > Ngumpin-Yapa > Ngumpin > Western Ngumpin > Walmajarri-Juwaliny
duun1241,Duungidjawu,Pama-Nyungan,Australia,duun1241,,,-25.3987,152.345,glottolog,false,documented,extinct,true,91,none,,955.6,Pama-Nyungan > Southeastern Pama-Nyungan > North Coast Pama-Nyungan > Waka-Kabic > Western Waka-Kabic > Wakawaka
dyaa1242,Dyaabugay,Pama-Nyungan,Australia,dyaa1242,dyy,Y106;Y110;Y111;Y112;Y160;Y162,-16.596,145.388,glottolog,false,comprehensive,nearly extinct,true,31,open_resource,4,1155.2,Pama-Nyungan > Yimidhirr-Yalanji-Yidinic > Yidinic
dyab1238,Dyaberdyaber,Nyulnyulan,Australia,dyab1238,dyb,K8,-17.18653,122.52306,glottolog,false,documented,extinct,false,,pointer_only,,,Nyulnyulan > Western Nyulnyulan > Nyulnyulic
dyan1250,Dyangadi,Pama-Nyungan,Australia,dyan1250,dyn,D14;D59;D69;E4;E6;E69;E70,-30.8469,152.602,glottolog,false,comprehensive,extinct,true,213,open_resource,3,1537.1,Pama-Nyungan > Macleay-New England
dyir1250,Dyirbal,Pama-Nyungan,Australia,dyir1250,dbl,Y118;Y120;Y123;Y149;Y151,-17.4516,145.544,glottolog,false,documented,nearly extinct,true,191,pointer_only,,1733.4,Pama-Nyungan
dyir1251,Dyiru,Pama-Nyungan,Australia,dyir1251,,Y124,-17.4516,145.544,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Dyirbal
dyug1238,Dyugun,Nyulnyulan,Australia,dyug1238,dyd,K2,-17.906,122.408,glottolog,false,documented,extinct,false,,pointer_only,,,Nyulnyulan > Eastern Nyulnyulan > Yawuric
e12,Bundjalung,unclassified,Australia,,,E12,-29.251261354257,153.07515373674,austlang,true,listed,unknown,false,,pointer_only,,,
e13,Arakwal,unclassified,Australia,,,E13,,,none,,listed,unknown,false,,pointer_only,,,
e15.1,Wiyabal,unclassified,Australia,,,E15.1,-28.732615276778,153.23610975968,austlang,true,listed,unknown,false,,pointer_only,,,
e16,Wiyabal,unclassified,Australia,,,E16,-29.308028778101,152.22822492229,austlang,true,listed,unknown,false,,pointer_only,,,
e16.1,Dinggabal,unclassified,Australia,,,E16.1,-28.737752812117,152.28443782047,austlang,true,listed,unknown,false,,pointer_only,,,
e16.2,Wahlubal,unclassified,Australia,,,E16.2,-28.88761183938,152.50792193364,austlang,true,listed,unknown,false,,pointer_only,,,
e21,Moondjan,unclassified,Australia,,,E21,-27.472157289981,153.46907862431,austlang,true,listed,unknown,false,,pointer_only,,,
e27,Djagunda,unclassified,Australia,,,E27,-26.050348414157,150.83513689549,austlang,true,listed,unknown,false,,pointer_only,,,
e31,Yiman,unclassified,Australia,,,E31,-25.589029372401,149.57709835433,austlang,true,listed,unknown,false,,pointer_only,,,
e43,Yagalingu,unclassified,Australia,,,E43,-23.156857996936,146.63293864742,austlang,true,listed,unknown,false,,pointer_only,,,
e48,Baradha,unclassified,Australia,,,E48,-21.982383872787,148.92525723398,austlang,true,listed,unknown,false,,pointer_only,,,
e50,Miyan,unclassified,Australia,,,E50,-21.812523000063,146.18381639052,austlang,true,listed,unknown,false,,pointer_only,,,
e51,Yambina,unclassified,Australia,,,E51,-22.314022581716,147.47527316572,austlang,true,listed,unknown,false,,pointer_only,,,
e53,Baranha,unclassified,Australia,,,E53,-22.080577003398,148.19852895163,austlang,true,listed,unknown,false,,pointer_only,,,
e65,Mandalgu,unclassified,Australia,,,E65,-24.465985009487,149.38243380624,austlang,true,listed,unknown,false,,pointer_only,,,
e72,Birihn,unclassified,Australia,,,E72,-29.047958904817,152.8588680872,austlang,true,listed,unknown,false,,pointer_only,,,
e73,Casino language,unclassified,Australia,,,E73,-28.85403055779,152.98737438499,austlang,true,listed,unknown,false,,pointer_only,,,
e74,Warwick Dialect,unclassified,Australia,,,E74,,,none,,listed,unknown,false,,pointer_only,,,
e75,Nyangbal,unclassified,Australia,,,E75,-28.921504855909,153.4217925987,austlang,true,listed,unknown,false,,pointer_only,,,
e77,Nerang Creek,unclassified,Australia,,,E77,-28.08259432458,153.24077249507,austlang,true,listed,unknown,false,,pointer_only,,,
e79,Ngarahgwal,unclassified,Australia,,,E79,-27.886144546326,153.32790697545,austlang,true,listed,unknown,false,,pointer_only,,,
e81,Jarowair,unclassified,Australia,,,E81,-27.211689594786,151.6777653685,austlang,true,listed,unknown,false,,pointer_only,,,
e82,Wapabara,unclassified,Australia,,,E82,-23.191386570134,150.96684726462,austlang,true,listed,unknown,false,,pointer_only,,,
e83,Rakiwara,unclassified,Australia,,,E83,-23.069162229856,150.78068591657,austlang,true,listed,unknown,false,,pointer_only,,,
e84,Karunbara,unclassified,Australia,,,E84,-23.532073338976,150.10003232711,austlang,true,listed,unknown,false,,pointer_only,,,
e91,Marbal,unclassified,Australia,,,E91,-29.113504787123,151.87409720364,austlang,true,listed,unknown,false,,pointer_only,,,
e93,Baddala,unclassified,Australia,,,E93,,,none,,listed,unknown,false,,pointer_only,,,
e96,Wudjebal,unclassified,Australia,,,E96,,,none,,listed,unknown,false,,pointer_only,,,
e98,Nymboidan,unclassified,Australia,,,E98,,,none,,listed,unknown,false,,pointer_only,,,
e99,Yirraygirr,unclassified,Australia,,,E99,,,none,,listed,unknown,false,,pointer_only,,,
east2375,East Ngarluma,Pama-Nyungan,Australia,east2375,,W57,-20.9235,117.203,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > South-West Pama-Nyungan > Pilbara > Ngayarda > Central Ngayarda > Ngarluma-Kariyarra > Ngarluma
east2376,Eastern Ngarinman,Pama-Nyungan,Australia,east2376,,,-15.4661,130.651,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Desert Nyungic > Ngumpin-Yapa > Ngumpin > Eastern Ngumpin > Ngumpit > Ngarinman
east2379,Eastern Arrernte,Pama-Nyungan,Australia,east2379,aer,C30;C31;C32;C8;L21,-23.3583,135.046,glottolog,false,comprehensive,shifting,true,201,live,411,748.5,Pama-Nyungan > Arandic-Thura-Yura > Arandic > South Arandic > Upper Arrernte > Central-Eastern Arrernte
east2380,Eastern Anmatyerre,Pama-Nyungan,Australia,east2380,,,-22.2853,133.286,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Arandic-Thura-Yura > Arandic > South Arandic > Upper Arrernte > Anmatyerre
east2382,Eastern Inland Yawuru,Nyulnyulan,Australia,east2382,,K54,-18.004,122.693,glottolog,false,documented,unknown,false,,pointer_only,,,Nyulnyulan > Eastern Nyulnyulan > Yawuric > Yawuru
east2863,Eastern Mudbura,Pama-Nyungan,Australia,east2863,,,-16.7694,132.329,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Desert Nyungic > Ngumpin-Yapa > Ngumpin > Eastern Ngumpin > Mudburra
east2873,Eastern Wangganguru,Pama-Nyungan,Australia,east2873,,,-25.8148,135.941,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Karnic > Palku > Arabana-Wangganguru > Wangganguru
erre1238,Erre,Giimbiyu,Australia,erre1238,err,N55,-12.2839,132.868,glottolog,false,documented,extinct,false,,pointer_only,,,Giimbiyu > Urninganggic
flin1247,Flinders Island,Pama-Nyungan,Australia,flin1247,fln,Y147;Y61;Y62,-14.1812,144.259,glottolog,false,documented,extinct,false,,pointer_only,,2004.1,Pama-Nyungan > Paman > Compromise Middle Pama > Wik > Flinders-Barrow
g3,Kunkalanya,unclassified,Australia,,,G3,-23.637670302004,139.28798561184,austlang,true,listed,unknown,false,,pointer_only,,,
g39,Ogerliga,unclassified,Australia,,,G39,,,none,,listed,unknown,false,,pointer_only,,,
g40,Ngulupulu,unclassified,Australia,,,G40,-24.056369749215,139.81757189273,austlang,true,listed,unknown,false,,pointer_only,,,
g46,Bundjil,unclassified,Australia,,,G46,-20.047997212829,146.31342470685,austlang,true,listed,unknown,false,,pointer_only,,,
g47,Jangrala,unclassified,Australia,,,G47,-17.851445841547,138.68273702882,austlang,true,listed,unknown,false,,pointer_only,,,
g48,Rangwa,unclassified,Australia,,,G48,,,none,,listed,unknown,false,,pointer_only,,,
g51,Baringkirri,unclassified,Australia,,,G51,,,none,,listed,unknown,false,,pointer_only,,,
gaal1238,Gaalpu,Pama-Nyungan,Australia,gaal1238,,,-11.9493,135.752,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Yuulngu > Southern Yolngu > Southern-Eastern Yolngu > Dhangu
gabi1248,Gubbi Gubbi,Pama-Nyungan,Australia,gabi1248,,,-25.44486229,153.1539929,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Southeastern Pama-Nyungan > North Coast Pama-Nyungan > Waka-Kabic > Eastern Waka-Kabic > Kabikabi
gadj1243,Gajirrabeng,Jarrakan,Australia,gadj1243,gdh,K37.1,-15.4786,129.156,glottolog,false,documented,extinct,false,,pointer_only,,,Jarrakan > Miriwunic
gaga1251,Gaagudju,(isolate),Australia,gaga1251,gbu,N40;N50,-12.5176,132.643,glottolog,false,listed,extinct,true,219,pointer_only,,,
gali1267,Galibal,Pama-Nyungan,Australia,gali1267,,E15,-28.289642,152.151281,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Greater Bandjalangic > Bandjalangic > Inland Bandjalang > Condamine-Upper Clarence Bandjalang
gamb1251,Gambera,Worrorran,Australia,gamb1251,gma,K39,-14.29546,126.27131,glottolog,false,documented,extinct,true,150,pointer_only,,,Worrorran > Northern Worrorran > Forrest River
gami1243,Yuwaalaraay-Gamilaraay,Pama-Nyungan,Australia,gami1243,kld,D15;D23;D27;D28;D39;D54;D55;D65;D66,-29.9037,149.543,glottolog,false,comprehensive,nearly extinct,true,55,open_resource,608,466.5,Pama-Nyungan > Southeastern Pama-Nyungan > Wiradhuric
gana1268,Birrdhawal,Pama-Nyungan,Australia,gana1268,ihw,S49,-37.05,148.93,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Ganaic
gana1269,Ganalbingu,Pama-Nyungan,Australia,gana1269,,,-12.93,134.967,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Yuulngu > Western-Inland Yolngu > Djinba
gana1278,Ganai,Pama-Nyungan,Australia,gana1278,unn,S39;S41;S42;S45;S48;S68,-38.58,146.5,glottolog,false,comprehensive,extinct,true,63,open_resource,2,,Pama-Nyungan > Ganaic
gang1267,Ganggalida,Tangkic,Australia,gang1267,gcd,G30;G34;N85,-17.5446,139.426,glottolog,false,documented,extinct,true,183,pointer_only,,473.5,Tangkic > Southern Tangkic
gang1268,Gangulu,Pama-Nyungan,Australia,gang1268,gnl,E40,-22.7637,149.416,glottolog,false,documented,extinct,false,,pointer_only,,951.9,Pama-Nyungan > Greater Maric > Guwa-Maric > Maric > Eastern Maric
ganu1234,Ganulu,Pama-Nyungan,Australia,ganu1234,,E64,-23.8029,147.421,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Greater Maric > Guwa-Maric > Maric > Southern Maric > Wadjigu
gara1269,Garrwa,Garrwan,Australia,gara1269,wrk,N155,-17.4504,137.72014,glottolog,false,documented,moribund,true,169,pointer_only,,,Garrwan
gari1253,Garig-Ilgar,Iwaidjan Proper,Australia,gari1253,ilg,N184,-11.412,132.182,glottolog,false,documented,extinct,false,,open_resource,3,,Iwaidjan Proper > Central Iwaidjic
gari1254,Garig,Iwaidjan Proper,Australia,gari1254,,,-11.412,132.182,glottolog,false,classified,nearly extinct,false,,none,,,Iwaidjan Proper > Central Iwaidjic > Garig-Ilgar
garm1242,Gamalangga,Pama-Nyungan,Australia,garm1242,,N100,-12.0853,134.877,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Yuulngu > Nhangu
gath1234,Gathang,Pama-Nyungan,Australia,gath1234,,E95,-32.4806,152.107,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Yuin-Kuri > Kuri > Hunter-Hastings > Worimi
gawa1249,Gawambaraay,Pama-Nyungan,Australia,gawa1249,,,-29.9037,149.543,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Southeastern Pama-Nyungan > Wiradhuric > Yuwaalaraay-Gamilaraay
gayi1238,Gayiri,Pama-Nyungan,Australia,gayi1238,,E44,-23.90399,148.08148,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Greater Maric > Guwa-Maric > Maric > Southern Maric > Wadjigu
gida1240,Gidabal,Pama-Nyungan,Australia,gida1240,,,-28.289642,152.151281,glottolog,false,documented,extinct,false,,none,,344.7,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Greater Bandjalangic > Bandjalangic > Inland Bandjalang > Condamine-Upper Clarence Bandjalang
girr1240,Girramy,Pama-Nyungan,Australia,girr1240,,Y127,-17.4516,145.544,glottolog,false,documented,moribund,false,,pointer_only,,,Pama-Nyungan > Dyirbal
giya1234,Giya,Pama-Nyungan,Australia,giya1234,,E58;E59,-20.40181798643,148.46292086792,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Greater Maric > Guwa-Maric > Maric > Eastern Maric
giyu1238,Giyug,Unattested,Australia,giyu1238,giy,N226,-13.2001,130.092,glottolog,false,documented,extinct,false,,pointer_only,,,Unattested
golp1234,Golpa,Pama-Nyungan,Australia,golp1234,lja,N130,-12.03482,135.56592,glottolog,false,documented,nearly extinct,false,,pointer_only,,,Pama-Nyungan > Yuulngu > Nhangu
golu1238,Golumala,Pama-Nyungan,Australia,golu1238,,N116.T;N193,-11.9493,135.752,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Yuulngu > Southern Yolngu > Southern-Eastern Yolngu > Dhangu
goon1238,Gooniyandi,Bunaban,Australia,goon1238,gni,K6,-18.4073,126.351,glottolog,false,comprehensive,moribund,true,270,live,63,,Bunaban
gore1235,Goreng,Pama-Nyungan,Australia,gore1235,xgg,W10;W5,-33.79639,119.01226,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > South-West Pama-Nyungan > Nyunga
gorm1238,Gorminang,Pama-Nyungan,Australia,gorm1238,,,-15.1117,141.767,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Paman > Southwest Pama > Coastal Southwest Paman > Yir-Yoront
guda1242,Wambaya-Gudanji,Mirndi,Australia,guda1242,,C26;N121,-17.42,134.73,glottolog,false,documented,unknown,false,,pointer_only,,,Mirndi > Ngurlun > Wambayan
guda1243,Gudanji,Mirndi,Australia,guda1243,,,-17.496,135.683,glottolog,false,classified,unknown,false,,none,,,Mirndi > Ngurlun > Wambayan > Wambaya-Gudanji
guda1244,Gudang,Pama-Nyungan,Australia,guda1244,xgd,,-10.91613599,142.5768928,glottolog,false,documented,extinct,false,,none,,1482.6,Pama-Nyungan > Paman > Northern Pama > Gudang-Northeast Paman
gudj1237,Gudjal,Pama-Nyungan,Australia,gudj1237,,,-19.44157406,144.6482584,glottolog,false,documented,extinct,false,,none,,1150.2,Pama-Nyungan > Greater Maric > Guwa-Maric > Maric > Northern Maric
guga1239,Gugadj,Pama-Nyungan,Australia,guga1239,ggd,C7;G27;G28,-17.8372,141.168,glottolog,false,documented,extinct,true,1,pointer_only,,3317.3,Pama-Nyungan > Paman
gugu1253,Gugu Badhun,Pama-Nyungan,Australia,gugu1253,gdc,Y128,-18.4921,144.46,glottolog,false,comprehensive,extinct,true,172,open_resource,1,1150.2,Pama-Nyungan > Greater Maric > Guwa-Maric > Maric > Northern Maric > Warungu-Gugu Badhun
gugu1254,Gugubera,Pama-Nyungan,Australia,gugu1254,kkp,Y85;Y91,-15.4296,141.635,glottolog,false,documented,moribund,false,,pointer_only,,1864.8,Pama-Nyungan > Paman > Southwest Pama > Coastal Southwest Paman > Dhawa-Kaber
gugu1255,Guugu Yimidhirr,Pama-Nyungan,Australia,gugu1255,kky,Y228;Y79;Y82;Y89,-14.9424,144.831,glottolog,false,comprehensive,moribund,true,159,live,110,1441.3,Pama-Nyungan > Yimidhirr-Yalanji-Yidinic
gugu1256,Roth's Gugu Warra,Pama-Nyungan,Australia,gugu1256,wrw,Y80,-12.713,142.569,glottolog,false,documented,extinct,false,,pointer_only,,1741.7,Pama-Nyungan > Unclassified Pama-Nyungan
gula1264,Gulay (Dyaabugay),Pama-Nyungan,Australia,gula1264,,,-16.596,145.388,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Yimidhirr-Yalanji-Yidinic > Yidinic > Dyaabugay
guln1239,Gulnguy,Pama-Nyungan,Australia,guln1239,,Y126,-17.4516,145.544,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Dyirbal
gulu1236,Gulunggulu,Unattested,Australia,gulu1236,,K59,-12.8686,134.2393,derived_centroid,true,documented,extinct,false,,pointer_only,,,Unattested > Worrorran (Unattested)
guma1252,Kunwinjku,Gunwinyguan,Australia,guma1252,,,-12.3398,133.358,glottolog,false,documented,unknown,false,,pointer_only,,,Gunwinyguan > Bininj Kun-Wok
guma1253,Gumatj,Pama-Nyungan,Australia,guma1253,gnn,N141,-12.25254,136.83042,glottolog,false,comprehensive,shifting,true,2,open_resource,2,665.8,Pama-Nyungan > Yuulngu > Southern Yolngu > Southern-Eastern Yolngu > Dhuwal-Dhuwala > Western Dhuwal-Dhuwala
gund1246,Kundjeyhmi,Gunwinyguan,Australia,gund1246,,,-12.3398,133.358,glottolog,false,classified,unknown,false,,none,,,Gunwinyguan > Bininj Kun-Wok
gund1248,Gundungurra,Pama-Nyungan,Australia,gund1248,xrd,S60,-33.7,150.3,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Yuin-Kuri > Yuin > Northern Inland Yuin
gund1249,Kurnkopanut,Pama-Nyungan,Australia,gund1249,wkr,,-38.155612905976,141.53965852318,glottolog,false,classified,nearly extinct,false,,none,,,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Kulin-Bunganditj > Warrnambool-Bunganditj > Warrnambool
gune1238,Kune,Gunwinyguan,Australia,gune1238,,N70,-12.3398,133.358,glottolog,false,documented,unknown,false,,pointer_only,,,Gunwinyguan > Bininj Kun-Wok
gung1248,Gungabula,Pama-Nyungan,Australia,gung1248,gyf,E35,-25.6896,148.604,glottolog,false,documented,extinct,true,54,pointer_only,,1156,Pama-Nyungan > Greater Maric > Guwa-Maric > Maric > Southern Maric
gung1249,Gunggay,Pama-Nyungan,Australia,gung1249,,Y114,-17.1332,145.876,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Yimidhirr-Yalanji-Yidinic > Yidinic > Yidiñ
gunn1247,Gun-narta,Maningrida,Australia,gunn1247,,,-12.3061,134.365,glottolog,false,classified,unknown,false,,none,,,Maningrida > Bureran > Burarra
gunn1248,Gun-narda,Maningrida,Australia,gunn1248,,N190,-12.3061,134.365,glottolog,false,documented,unknown,false,,pointer_only,,,Maningrida > Bureran > Burarra
gunn1249,Gun-nartpa,Maningrida,Australia,gunn1249,,N81,-12.3061,134.365,glottolog,false,documented,unknown,false,,pointer_only,,,Maningrida > Bureran > Burarra
gunw1252,Bininj Kun-Wok,Gunwinyguan,Australia,gunw1252,gup,N173;N201;N59;N65;N71,-12.3398,133.358,glottolog,false,comprehensive,shifting,true,275,live,49,,Gunwinyguan
guny1241,Gunya,Pama-Nyungan,Australia,guny1241,gyy,D43,-27.0642,145.862,glottolog,false,comprehensive,extinct,true,204,open_resource,1,535.9,Pama-Nyungan > Greater Maric > Guwa-Maric > Maric > Southern Maric > Margany-Gunya
gupa1247,Gupapuyngu,Pama-Nyungan,Australia,gupa1247,guf,N122.1;N96,-12.2868,135.337,glottolog,false,comprehensive,shifting,true,1,open_resource,1,69.1,Pama-Nyungan > Yuulngu > Southern Yolngu > Southern-Eastern Yolngu > Dhuwal-Dhuwala > Eastern Dhuwal-Dhuwala
gura1252,Guragone,Maningrida,Australia,gura1252,gge,N75,-12.66855,134.09501,glottolog,false,documented,nearly extinct,true,21,pointer_only,,,Maningrida > Bureran
gurd1238,Gurdjar,Pama-Nyungan,Australia,gurd1238,gdj,G33,-17.1653,141.145,glottolog,false,documented,extinct,false,,pointer_only,,917.4,Pama-Nyungan > Paman > Norman Pama > Kuthant-Gurdjar > Rib-Gurdjar
gure1255,Gureng Gureng,Pama-Nyungan,Australia,gure1255,gnr,E32;E33;E36;E41,-25.3893,151.175,glottolog,false,comprehensive,extinct,true,177,open_resource,1,1507.9,Pama-Nyungan > Southeastern Pama-Nyungan > North Coast Pama-Nyungan > Waka-Kabic > Eastern Waka-Kabic
guri1247,Gurindji,Pama-Nyungan,Australia,guri1247,gue,C20;C24;C34;C35;C37;K21;K30;K34,-17.0329,130.379,glottolog,false,comprehensive,shifting,true,2,live,60,878.3,Pama-Nyungan > Desert Nyungic > Ngumpin-Yapa > Ngumpin > Eastern Ngumpin > Ngumpit
gurj1238,Gurrindi,Pama-Nyungan,Australia,gurj1238,,N212,-12.0853,134.877,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Yuulngu > Nhangu
guwa1242,Guwa,Pama-Nyungan,Australia,guwa1242,xgw,G9.1,-21.35147706,142.5243782,glottolog,false,documented,extinct,false,,pointer_only,,1224.8,Pama-Nyungan > Greater Maric > Guwa-Maric > Guwa-Yanda
guwa1243,Guwamu,Pama-Nyungan,Australia,guwa1243,gwu,D29;D33,-27.8289,148.867,glottolog,false,documented,extinct,false,,pointer_only,,755.7,Pama-Nyungan > Greater Maric > Guwa-Maric > Maric > Southern Maric
guwa1244,Guwar,Pama-Nyungan,Australia,guwa1244,,,-27.16698973,153.3998245,glottolog,false,documented,extinct,false,,open_resource,3,998,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Greater Bandjalangic
guwi1238,Guwidj,Worrorran,Australia,guwi1238,,,-15.1,126.5,glottolog,false,documented,unknown,true,104,none,,,Worrorran > Ngarinyin
guya1249,Guyani,Pama-Nyungan,Australia,guya1249,gvy,L9,-29.7663,137.3943,glottolog,false,documented,extinct,false,,pointer_only,,1683.2,Pama-Nyungan > Arandic-Thura-Yura > Thura-Yura > Core Thura Yura > Northern Thura-Yura
guya1250,Guyambal,Pama-Nyungan,Australia,guya1250,,,-29.1,151,glottolog,false,classified,extinct,false,,none,,,Pama-Nyungan > East Queensland Border Pama Nyungan > Yugambalic
guyi1237,Guyinbaraay,Pama-Nyungan,Australia,guyi1237,,,-29.9037,149.543,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Southeastern Pama-Nyungan > Wiradhuric > Yuwaalaraay-Gamilaraay
hans1242,Hansen River Warlpiri,Pama-Nyungan,Australia,hans1242,,,-20.1008,131.05,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Desert Nyungic > Ngumpin-Yapa > Yapa > Warlpiri
